drive conversion,somatic fitness,germline resistance,embryo resistance,eliminated,genetic load,efficiency decline coefficient,zero frequency relative increase rate,maximum drive frequency,linear regression loss,suppressed without chasing rate,suppressed with chasing rate,long term chasing rate,equilibrium rate,loss drive rate,short term chasing rate,intermediate chasing rate,duration of chasing,suppressed time,average fertile females,suppressed rate,chasing rate
0.6,0.85,0.05,1,0,0.22460425,1.460512013,0.193098777,0.13221307,0.006064504,0,0,0,0,1,0,0,,,,0,0
0.6,0.8,0.05,0.9,0,0.244942937,0.880396912,0.140029156,0.159052302,0.003658445,0,0,0,0,1,0,0,,,,0,0
0.65,0.8,0.05,0.4,0,0.648917713,0.632986329,0.321742566,0.508293073,0.002000591,0,0,1,0,0,0,0,338.55,,4601.630881,0,1
0.65,0.9,0,0.8,0,0.568064287,0.590218054,0.217616886,0.368705913,0.005228436,0,0,1,0,0,0,0,327.3,,6357.001942,0,1
0.6,0.9,0.05,1,0,0.294184225,1.055123823,0.168540377,0.159735164,0.00617174,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0.9,0,0.323482113,0.828872038,0.161288276,0.194587667,0.003889288,0,0,0,0,1,0,0,,,,0,0
0.6,0.8,0.05,0.3,0,0.607993625,0.661332333,0.32714334,0.494673137,0.002691027,0,0,1,0,0,0,0,339.15,,5417.68547,0,1
0.6,0.8,0.05,0.2,0,0.644460725,0.619821843,0.351244783,0.566686681,0.001462938,0,0,1,0,0,0,0,339.15,,4555.321238,0,1
0.5,0.8,0.05,0.4,0,0.394205412,0.840053785,0.232738613,0.277052038,0.003243459,0,0,0.05,0,0.95,0,0,334,,11787.72599,0,0.05
0.65,0.8,0.05,0.5,0,0.614221263,0.593674964,0.27253099,0.459057575,0.002631424,0,0,1,0,0,0,0,338.1,,5470.236395,0,1
0.55,0.65,0.1,0.6,0,0.212229013,1.865260179,0.210076755,0.11262598,0.002578916,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.05,0.9,0,0.219758075,1.222091318,0.150332653,0.123012619,0.001276085,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0.05,0.8,0,0.29231965,1.004323119,0.179558449,0.178785537,0.004228808,0,0,0,0,1,0,0,,,,0,0
0.65,0.8,0.05,0.3,0,0.683448825,0.646138685,0.360308498,0.557633379,0.00175246,0,0,1,0,0,0,0,340.2,,3921.217601,0,1
0.55,0.95,0.05,0.9,0,0.333091575,0.851586917,0.161259468,0.189363487,0.00451495,0,0,0,0,1,0,0,,,,0,0
0.6,0.75,0.05,0.4,0,0.522511663,0.689246006,0.271163562,0.393420578,0.002611875,0,0,1,0,0,0,0,336.55,,7605.989699,0,1
0.55,0.5,0.1,0.6,0,0.088270617,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.6,0.1,0.3,0,0.285410687,0.921612609,0.203744249,0.221073634,0.003922952,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.05,0.8,0,0.277477325,1.176198696,0.189692389,0.161275803,0.003750495,0,0,0,0,1,0,0,,,,0,0
0.65,0.9,0,0.7,0,0.62148185,0.519766425,0.230746616,0.443942904,0.006020335,0,0,1,0,0,0,0,336.2,,5478.228097,0,1
0.65,0.75,0.05,0.6,0,0.507621088,0.645543459,0.230749131,0.357449414,0.004725181,0,0,1,0,0,0,0,329.6,,7651.332511,0,1
0.55,0.65,0.1,0.2,0,0.425072563,0.709763029,0.24098579,0.339529928,0.002544389,0,0,0.35,0,0.65,0,0,328.1428571,,10900.95502,0,0.35
0.55,0.6,0.1,0.4,0,0.242468175,1.256931292,0.198550732,0.157964666,0.003560695,0,0,0,0,1,0,0,,,,0,0
0.6,0.75,0.05,0.6,0,0.416757013,0.810439849,0.218246622,0.269294041,0.003482571,0,0,0.05,0,0.95,0,0,329,,10706.40688,0,0.05
0.5,0.9,0.05,0.7,0,0.31033225,0.988979898,0.192703934,0.194851214,0.00359831,0,0,0,0,1,0,0,,,,0,0
0.55,0.65,0.1,0.1,0,0.489516763,0.602335114,0.252222645,0.418741393,0.002370007,0,0,1,0,0,0,0,334.8,,9360.623475,0,1
0.5,0.85,0.05,0.6,0,0.3112328,0.927725204,0.198147772,0.213584552,0.003955005,0,0,0,0,1,0,0,,,,0,0
0.6,0.8,0.05,0,0,0.698995025,0.6062276,0.425617371,0.702075212,0.001241102,0,0,1,0,0,0,0,340.75,,3292.726448,0,1
0.6,0.8,0.05,0.1,0,0.66371955,0.617993608,0.388909481,0.629309876,0.001411177,0,0,1,0,0,0,0,340.3,,3900.886796,0,1
0.55,0.5,0.1,0.7,0,0.048116255,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.95,0.05,1,0,0.208586838,1.321549478,0.172108998,0.130232731,0.002150237,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.1,0.6,0,0.25232035,1.415206827,0.206947166,0.14623104,0.003608357,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0.5,0,0.578946175,0.637660883,0.267841955,0.42003824,0.002867059,0,0,1,0,0,0,0,337.85,,6465.506585,0,1
0.55,0.9,0.05,0.8,0,0.344571712,0.819047831,0.174724549,0.213326429,0.004131995,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0,0.8,0,0.608696975,0.527821988,0.2152067,0.40772591,0.005373628,0,0,1,0,0,0,0,333.95,,5506.453317,0,1
0.55,0.65,0.1,0.5,0,0.224082313,1.198396222,0.193450864,0.161424795,0.002510479,0,0,0,0,1,0,0,,,,0,0
0.65,0.85,0.05,0.6,0,0.608367388,0.634330301,0.272271272,0.429226338,0.002899262,0,0,1,0,0,0,0,336.8,,5487.358596,0,1
0.65,0.85,0.05,0.2,0,0.721687038,0.667217713,0.423620108,0.634905368,0.001630477,0,0,1,0,0,0,0,340.8,,2952.736825,0,1
0.65,0.8,0.05,0.7,0,0.512435,0.72100696,0.238822177,0.331234218,0.004422293,0,0,1,0,0,0,0,326.35,,7609.221867,0,1
0.55,0.9,0.05,0.9,0,0.277626137,1.093514427,0.172695608,0.157927142,0.004542905,0,0,0,0,1,0,0,,,,0,0
0.6,0.9,0.05,0.9,0,0.366800325,0.732971876,0.166428699,0.227060143,0.005792453,0,0,0,0,1,0,0,,,,0,0
0.65,1,0,0.8,0,0.636189662,0.504436594,0.22560384,0.447239242,0.005908783,0,0,1,0,0,0,0,337.1,,4785.501032,0,1
0.55,0.65,0.1,0.3,0,0.354910675,0.896269414,0.231524601,0.258320319,0.002643438,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0.4,0,0.60123455,0.705377102,0.318664995,0.451765438,0.002792914,0,0,1,0,0,0,0,339.25,,5485.030721,0,1
0.65,0.85,0.05,0.3,0,0.706541125,0.685241053,0.390310105,0.569595333,0.001619756,0,0,1,0,0,0,0,340.25,,3365.322717,0,1
0.5,0.85,0.05,0,0,0.594065025,0.591184885,0.366521752,0.619978219,0.001852965,0,0,1,0,0,0,0,339.9,,5852.510753,0,1
0.5,1,0.05,0.9,0,0.271549825,1.035664229,0.156859577,0.151457946,0.004023223,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0.05,0.7,0,0.24710965,1.077777763,0.174991952,0.162363669,0.003915227,0,0,0,0,1,0,0,,,,0,0
0.6,0.8,0.05,0.7,0,0.418136088,0.830622245,0.212750694,0.256134115,0.004593243,0,0,0.05,0,0.95,0,0,297,,9881.166144,0,0.05
0.65,0.85,0.05,0.5,0,0.6470194,0.61549165,0.304186381,0.494216909,0.003333609,0,0,1,0,0,0,0,339.1,,4621.076377,0,1
0.65,0.85,0.05,0.1,0,0.742567212,0.6561408,0.45812214,0.698207062,0.000697774,0,0,1,0,0,0,0,341.8,,2573.49758,0,1
0.5,0.8,0.05,0.1,0,0.520215688,0.604216421,0.307641173,0.509157253,0.001382426,0,0,1,0,0,0,0,337.7,,7337.821274,0,1
0.6,0.8,0.05,0.6,0,0.477004713,0.712734632,0.223374789,0.313405269,0.004058618,0,0,0.85,0,0.15,0,0,313.5294118,,8387.365971,0,0.85
0.65,0.95,0,0.7,0,0.643867487,0.579475589,0.259235586,0.447362393,0.004393586,0,0,1,0,0,0,0,337.45,,4591.567835,0,1
0.6,0.8,0.05,0.5,0,0.505543662,0.701214518,0.25713861,0.36670463,0.003607117,0,0,1,0,0,0,0,336.15,,7569.425316,0,1
0.55,0.7,0.1,0.1,0,0.533784413,0.663667885,0.297512167,0.448284713,0.002528504,0,0,1,0,0,0,0,337.45,,7899.717137,0,1
0.5,0.85,0.05,0.5,0,0.381234075,0.83801123,0.215142725,0.256730122,0.003118732,0,0,0,0,1,0,0,,,,0,0
0.5,0.9,0.05,0.8,0,0.230785075,1.197507395,0.166117413,0.138719322,0.001572305,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0.6,0,0.508205475,0.685986824,0.242864958,0.354037351,0.003900922,0,0,1,0,0,0,0,331.35,,7540.293719,0,1
0.5,0.85,0.05,0.4,0,0.427972113,0.783875817,0.249206562,0.317915869,0.003795078,0,0,0.3,0,0.7,0,0,333.8333333,,10143.8455,0,0.3
0.6,0.9,0.05,0.6,0,0.560774675,0.633306565,0.252561007,0.398797393,0.004234787,0,0,1,0,0,0,0,337.7,,6510.420526,0,1
0.65,1,0,0.7,0,0.666705725,0.576739012,0.279450869,0.484536096,0.004291241,0,0,1,0,0,0,0,338.2,,3995.825533,0,1
0.6,0.85,0.05,0.3,0,0.62983245,0.65007656,0.337214764,0.518730846,0.002148903,0,0,1,0,0,0,0,339.65,,4732.693813,0,1
0.55,0.75,0.1,0.7,0,0.24551175,1.574585974,0.222143846,0.141080798,0.002866901,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.05,1,0,0.345278163,0.732315176,0.150430861,0.205418195,0.004797763,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.1,0.4,0,0.3520039,0.820515754,0.214444083,0.261352792,0.003286154,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0.2,0,0.6572507,0.672889083,0.388007943,0.576629867,0.001321458,0,0,1,0,0,0,0,340.65,,4079.527196,0,1
0.65,0.85,0.05,0.4,0,0.676258913,0.669188088,0.350231951,0.523368478,0.002115997,0,0,1,0,0,0,0,340.35,,3984.571676,0,1
0.55,0.75,0.1,0.5,0,0.363042,0.878798883,0.215092052,0.244756857,0.003423959,0,0,0,0,1,0,0,,,,0,0
0.6,0.85,0.05,0,0,0.7019,0.659545567,0.460656906,0.698445913,0.000888486,0,0,1,0,0,0,0,341.85,,3106.713527,0,1
0.55,0.7,0.1,0.5,0,0.2885335,1.029182013,0.20734817,0.201468902,0.003219864,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0.05,0.1,0,0.551405363,0.624223057,0.332200916,0.532183028,0.002600566,0,0,1,0,0,0,0,339.75,,6674.54714,0,1
0.6,0.85,0.05,0.7,0,0.465100962,0.729564,0.223441873,0.306267679,0.004561301,0,0,0.5,0,0.5,0,0,312.7,,8492.433478,0,0.5
0.6,0.9,0.05,0.7,0,0.498687662,0.583224209,0.200755631,0.344216903,0.00547176,0,0,1,0,0,0,0,317.1,,7084.992344,0,1
0.55,0.65,0.1,0.4,0,0.289831313,0.983744958,0.202763956,0.206114353,0.003542248,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.1,0.2,0,0.471210138,0.730727768,0.272574647,0.37301805,0.002818699,0,0,0.9,0,0.1,0,0,336.5,,9344.396773,0,0.9
0.6,1,0.05,1,0,0.402513688,0.522780243,0.130201381,0.249055665,0.00661229,0,0,0.15,0,0.85,0,0,290.6666667,,9590.010849,0,0.15
0.65,0.85,0.05,0,0,0.756521113,0.662379441,0.498353962,0.752369309,0.001076429,0,0,1,0,0,0,0,342.2,,2230.539033,0,1
0.5,0.55,0.1,0.3,0,0.21053565,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.1,0.3,0,0.426624437,0.809787753,0.244981101,0.302525075,0.00298028,0,0,0.35,0,0.65,0,0,335.7142857,,11084.30946,0,0.35
0.55,0.75,0.1,0.6,0,0.301245387,1.131687308,0.213208197,0.188398505,0.002588359,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0.1,0.1,0,0.552380163,0.632057232,0.311495094,0.492827355,0.002459882,0,0,1,0,0,0,0,338.55,,6762.536919,0,1
0.5,0.9,0.05,0.1,0,0.572294187,0.656835104,0.367241162,0.559107087,0.002000666,0,0,1,0,0,0,0,340.95,,6174.192984,0,1
0.6,0.95,0.05,0.7,0,0.55647675,0.603838322,0.231709868,0.383728326,0.004315278,0,0,1,0,0,0,0,330.7,,6390.967612,0,1
0.55,0.95,0.05,0.8,0,0.375648275,0.750716192,0.185076537,0.246533296,0.004456668,0,0,0,0,1,0,0,,,,0,0
0.6,0.9,0.05,0.5,0,0.596919538,0.676429188,0.29911941,0.442203582,0.003248019,0,0,1,0,0,0,0,338.95,,5539.227486,0,1
0.65,0.9,0.05,0.5,0,0.670492788,0.620127453,0.317524768,0.512031464,0.002392957,0,0,1,0,0,0,0,339.7,,4031.596264,0,1
0.6,0.85,0.05,0.1,0,0.681510363,0.623234321,0.40645842,0.652175926,0.001313061,0,0,1,0,0,0,0,341.05,,3558.808237,0,1
0.6,0.85,0.05,0.8,0,0.39447375,0.804493231,0.192360772,0.239108006,0.005235242,0,0,0.05,0,0.95,0,0,313,,10534.85329,0,0.05
0.65,0.9,0.05,0.3,0,0.720049763,0.679313427,0.409029832,0.602122401,0.001855142,0,0,1,0,0,0,0,341.45,,3065.238571,0,1
0.65,0.9,0.05,0.6,0,0.652347875,0.606332692,0.286389644,0.472330864,0.002546314,0,0,1,0,0,0,0,338.05,,4616.819779,0,1
0.6,1,0.05,0.9,0,0.4927977,0.534844396,0.166221169,0.310784165,0.007490582,0,0,0.95,0,0.05,0,0,303.6842105,,7364.91446,0,0.95
0.5,0.9,0.05,0.5,0,0.41019805,0.859317228,0.250906967,0.2919841,0.00314893,0,0,0.1,0,0.9,0,0,334.5,,10349.39424,0,0.1
0.6,0.95,0.05,0.6,0,0.598398013,0.669232288,0.27980301,0.418095503,0.004033496,0,0,1,0,0,0,0,338.25,,5574.932271,0,1
0.5,1,0.05,0.8,0,0.329256163,0.881547352,0.181125053,0.205462647,0.006028427,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.1,0.4,0,0.198071988,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.8,0.1,0.6,0,0.36038775,0.884499794,0.204618817,0.231338457,0.004639964,0,0,0,0,1,0,0,,,,0,0
0.5,0.9,0.05,0.6,0,0.352543012,0.80130986,0.201087842,0.250948917,0.003584661,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0.1,0.3,0,0.4778026,0.734185007,0.259161212,0.352991698,0.002492998,0,0,0.95,0,0.05,0,0,334.4736842,,9172.553092,0,0.95
0.6,0.9,0.05,0.4,0,0.627224362,0.700571762,0.338415116,0.483055605,0.00222675,0,0,1,0,0,0,0,339.65,,4758.669792,0,1
0.55,0.8,0.1,0.7,0,0.287503675,1.04602657,0.187508537,0.17925791,0.003662862,0,0,0,0,1,0,0,,,,0,0
0.55,1,0.05,0.9,0,0.355831938,0.799065744,0.17775057,0.222447991,0.006351403,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0.1,0.3,0,0.130001481,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.9,0.05,0.2,0,0.734653338,0.695755075,0.449710171,0.64636276,0.001289967,0,0,1,0,0,0,0,342.1,,2674.690076,0,1
0.65,0.9,0.05,0.1,0,0.741381788,0.704346352,0.490150812,0.695894584,0.001198016,0,0,1,0,0,0,0,342.6,,2371.590491,0,1
0.65,0.9,0.05,0.4,0,0.700522288,0.6362997,0.358068643,0.562735835,0.002070901,0,0,1,0,0,0,0,340.5,,3449.007537,0,1
0.55,0.8,0.1,0.1,0,0.599437813,0.679648429,0.351451803,0.51710824,0.00162086,0,0,1,0,0,0,0,339.85,,5913.105839,0,1
0.55,0.75,0.1,0.2,0,0.512320788,0.675045958,0.285845299,0.423445687,0.002393942,0,0,1,0,0,0,0,337.25,,7873.072697,0,1
0.5,0.55,0.1,0.4,0,0.155146662,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.1,0.3,0,0.224107838,1.074008091,0.1620662,0.150898491,0.004086809,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.05,0.6,0,0.672674313,0.658047618,0.318515805,0.484031544,0.003698875,0,0,1,0,0,0,0,338.55,,3996.819668,0,1
0.6,0.9,0.05,0.1,0,0.687865688,0.690140221,0.450707393,0.653066405,0.0012289,0,0,1,0,0,0,0,342,,3305.843295,0,1
0.55,1,0.05,0.8,0,0.422795275,0.663915018,0.185689171,0.279688162,0.004518298,0,0,0.2,0,0.8,0,0,306.25,,8658.949116,0,0.2
0.6,0.9,0.05,0.3,0,0.643302413,0.713558474,0.381896552,0.53520008,0.002000576,0,0,1,0,0,0,0,340.35,,4158.838034,0,1
0.55,0.8,0.1,0.5,0,0.413128863,0.827666415,0.228089899,0.275581918,0.003008218,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.05,0.7,0,0.323838088,0.865703234,0.196729274,0.227247938,0.003510131,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.05,0.6,0,0.396841725,0.813128927,0.220698587,0.271418934,0.003605215,0,0,0,0,1,0,0,,,,0,0
0.6,0.9,0.05,0,0,0.706300213,0.694788942,0.493191632,0.709843813,0.000888442,0,0,1,0,0,0,0,342,,2939.477082,0,1
0.65,0.95,0.05,0.5,0,0.703371388,0.643711945,0.343229381,0.533203373,0.002665065,0,0,1,0,0,0,0,340.15,,3490.982822,0,1
0.55,0.8,0.1,0.2,0,0.525502213,0.686780292,0.307886401,0.448304071,0.002289615,0,0,1,0,0,0,0,338.9,,6818.985355,0,1
0.6,0.95,0.05,0.5,0,0.621919088,0.647359662,0.306431135,0.473355312,0.00378645,0,0,1,0,0,0,0,339.15,,4787.144889,0,1
0.55,0.8,0.1,0,0,0.617734413,0.652030034,0.382589435,0.586766582,0.000852592,0,0,1,0,0,0,0,340.7,,5192.039562,0,1
0.55,0.95,0.05,0.7,0,0.441267475,0.674981061,0.203542626,0.301553092,0.004284557,0,0,0.3,0,0.7,0,0,307.6666667,,8197.619711,0,0.3
0.55,0.75,0.1,0.4,0,0.418826337,0.838609215,0.242740533,0.289456076,0.003664842,0,0,0.05,0,0.95,0,0,333,,11020.44507,0,0.05
0.55,1,0.05,0.7,0,0.491020213,0.688205489,0.224731932,0.326547718,0.004593603,0,0,0.9,0,0.1,0,0,314.2777778,,7059.202013,0,0.9
0.55,0.85,0.1,0.3,0,0.558132462,0.726736035,0.310013288,0.426583068,0.001931353,0,0,1,0,0,0,0,338.8,,6810.708914,0,1
0.5,0.5,0.1,0.4,0,0.094306602,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0.1,0.7,0,0.370165575,0.872781903,0.190113025,0.217824207,0.004531454,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.05,0.9,0,0.428357113,0.624730244,0.169552165,0.271400604,0.006795085,0,0,0.25,0,0.75,0,0,304,,8953.846268,0,0.25
0.5,0.9,0.05,0.4,0,0.460865375,0.775660725,0.269070057,0.346891428,0.003401925,0,0,0.7,0,0.3,0,0,337.1428571,,8943.412323,0,0.7
0.6,0.95,0.05,0.8,0,0.487379462,0.596202626,0.194165056,0.325669576,0.005665342,0,0,1,0,0,0,0,310.35,,7107.188521,0,1
0.6,0.9,0.05,0.2,0,0.668580662,0.676989195,0.403157543,0.595515477,0.001560848,0,0,1,0,0,0,0,341.2,,3670.597108,0,1
0.65,0.9,0.05,0,0,0.754737875,0.710287687,0.530225368,0.74649382,0.001158698,0,0,1,0,0,0,0,343.1,,2125.126039,0,1
0.5,0.9,0.05,0,0,0.584547763,0.650907703,0.406307333,0.624216508,0.002101573,0,0,1,0,0,0,0,340.65,,5567.34667,0,1
0.5,1,0.05,0.7,0,0.373959525,0.761694224,0.199432604,0.261827644,0.004841532,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.05,0.4,0,0.71711845,0.701081042,0.400773593,0.571650877,0.001908789,0,0,1,0,0,0,0,340.9,,3048.316768,0,1
0.5,0.95,0.05,0.5,0,0.4452198,0.744776479,0.250453412,0.33627997,0.003189986,0,0,0.4,0,0.6,0,0,331,,8828.737293,0,0.4
0.55,0.85,0.1,0.1,0,0.602485737,0.741474978,0.395134913,0.532903908,0.001871668,0,0,1,0,0,0,0,341.1,,5339.923682,0,1
0.6,0.9,0.05,0.8,0,0.438443638,0.726806068,0.199956319,0.275116468,0.004938187,0,0,0.3,0,0.7,0,0,303.6666667,,8514.738554,0,0.3
0.5,1,0.05,0.6,0,0.420628563,0.800964525,0.245312343,0.306271171,0.003391846,0,0,0.1,0,0.9,0,0,334.5,,9153.442365,0,0.1
0.6,1,0.05,0.7,0,0.591481362,0.603632707,0.245683112,0.407007622,0.005603078,0,0,1,0,0,0,0,335.65,,5644.41194,0,1
0.5,1,0.05,0.4,0,0.533442763,0.775948889,0.315386462,0.406452624,0.00225524,0,0,1,0,0,0,0,339,,6985.882522,0,1
0.55,0.8,0.1,0.3,0,0.502428875,0.750542967,0.29018135,0.386628565,0.002818849,0,0,1,0,0,0,0,337.7,,7847.474631,0,1
0.55,0.8,0.1,0.4,0,0.465837425,0.790110605,0.262239624,0.331902423,0.003884791,0,0,0.6,0,0.4,0,0,335.3333333,,9069.832242,0,0.6
0.55,0.85,0.1,0.6,0,0.42044035,0.826407529,0.219843862,0.266023547,0.004088142,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.05,0.4,0,0.489087575,0.734014648,0.282975501,0.385517513,0.002908015,0,0,1,0,0,0,0,337.85,,7890.103434,0,1
0.6,1,0.05,0.8,0,0.546648025,0.55880572,0.197524574,0.353476293,0.006110551,0,0,1,0,0,0,0,323.3,,6391.000744,0,1
0.55,0.9,0.1,0.4,0,0.557309963,0.743269224,0.300319604,0.404052253,0.003232165,0,0,1,0,0,0,0,338.95,,6818.268431,0,1
0.5,0.95,0.05,0.1,0,0.571899975,0.715136923,0.40376546,0.564598815,0.002381755,0,0,1,0,0,0,0,341.3,,5771.569833,0,1
0.6,0.95,0.05,0.2,0,0.680093687,0.683963999,0.425761136,0.622490564,0.001782663,0,0,1,0,0,0,0,342.25,,3394.745848,0,1
0.65,1,0.05,0.6,0,0.696992938,0.637253085,0.324317599,0.508930606,0.003246145,0,0,1,0,0,0,0,338.9,,3524.738057,0,1
0.5,0.65,0.1,0.3,0,0.256519375,1.080458063,0.206960062,0.191548445,0.003301819,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0.1,0.2,0,0.586215838,0.712814074,0.343633201,0.482079709,0.001906372,0,0,1,0,0,0,0,339.95,,5965.987433,0,1
0.6,1,0.05,0.5,0,0.639464725,0.645817404,0.31977178,0.495142711,0.002547379,0,0,1,0,0,0,0,339.85,,4227.45951,0,1
0.6,0.95,0.05,0.4,0,0.643989463,0.67655159,0.350702883,0.518368278,0.002908426,0,0,1,0,0,0,0,340.45,,4215.776635,0,1
0.6,0.95,0.05,0,0,0.70353245,0.729267052,0.51866294,0.711211262,0.000913757,0,0,1,0,0,0,0,343.2,,2873.679942,0,1
0.5,1,0.05,0.5,0,0.472114875,0.699735793,0.255886852,0.365690672,0.003547294,0,0,0.85,0,0.15,0,0,335.5294118,,7879.181001,0,0.85
0.6,1,0.05,0.6,0,0.622286737,0.624348637,0.280401984,0.44911123,0.003384713,0,0,1,0,0,0,0,338.4,,4867.760635,0,1
0.65,0.95,0.05,0.2,0,0.7360219,0.708720613,0.467513604,0.659658538,0.001234109,0,0,1,0,0,0,0,342.4,,2442.1355,0,1
0.55,0.85,0.1,0.4,0,0.500003975,0.757612156,0.282879364,0.373382821,0.002546083,0,0,1,0,0,0,0,336.6,,7773.132135,0,1
0.55,0.85,0.1,0,0,0.6276669,0.67567454,0.409054078,0.605401054,0.002109017,0,0,1,0,0,0,0,341.65,,4736.880778,0,1
0.65,0.95,0.05,0.3,0,0.725799913,0.697734353,0.429308401,0.615289184,0.002269349,0,0,1,0,0,0,0,341.85,,2729.064608,0,1
0.5,0.75,0.1,0.3,0,0.376082188,0.861258791,0.237612811,0.275890143,0.003846041,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.05,0.1,0,0.692388225,0.70862514,0.472034584,0.666127346,0.000992204,0,0,1,0,0,0,0,342.35,,3083.163474,0,1
0.55,0.9,0.1,0.7,0,0.391058938,0.815065656,0.206477673,0.25332643,0.002846667,0,0,0,0,1,0,0,,,,0,0
0.5,0.7,0.1,0.3,0,0.312893613,0.889183351,0.209485503,0.235593146,0.003336746,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.05,0.3,0,0.659432537,0.740391575,0.407379572,0.550221782,0.002677779,0,0,1,0,0,0,0,341.2,,3756.718633,0,1
0.55,0.9,0.1,0.3,0,0.577063538,0.719791744,0.330460757,0.459106068,0.002159691,0,0,1,0,0,0,0,339.95,,5983.416747,0,1
0.6,1,0.05,0.3,0,0.680525913,0.725411301,0.42516787,0.586105937,0.002420583,0,0,1,0,0,0,0,341.55,,3404.231141,0,1
0.6,1,0.05,0.4,0,0.662754425,0.731327066,0.380061671,0.519687687,0.002584018,0,0,1,0,0,0,0,340.85,,3745.791899,0,1
0.65,1,0.05,0.5,0,0.715826525,0.674148204,0.366343577,0.543416974,0.003251102,0,0,1,0,0,0,0,340.1,,3076.921953,0,1
0.55,0.95,0.1,0.5,0,0.549836775,0.759043188,0.285589359,0.376249156,0.003144346,0,0,1,0,0,0,0,338.5,,6820.233938,0,1
0.65,0.5,0.1,0,0,0.563606013,0.60778205,0.268398327,0.441602918,0.00427242,0,0,1,0,0,0,0,333.8,,8408.465156,0,1
0.65,1,0.05,0.4,0,0.7265041,0.708523077,0.412441436,0.582114329,0.002648383,0,0,1,0,0,0,0,341.45,,2753.042046,0,1
0.5,0.95,0.05,0,0,0.576686863,0.677528215,0.435305351,0.642490367,0.001972292,0,0,1,0,0,0,0,342.05,,5429.458019,0,1
0.65,0.95,0.05,0,0,0.746530913,0.753186559,0.567328054,0.753237092,0.000793571,0,0,1,0,0,0,0,343.65,,2022.854142,0,1
0.55,0.9,0.1,0.2,0,0.595636075,0.722206157,0.369867407,0.512135495,0.001982663,0,0,1,0,0,0,0,340.75,,5332.811992,0,1
0.5,0.5,0.1,0,0,0.2832419,0.67417725,0.149829291,0.222240207,0.004190214,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.05,0.1,0,0.745300825,0.746079628,0.527112876,0.706510212,0.001327838,0,0,1,0,0,0,0,343.15,,2222.657072,0,1
0.55,0.9,0.1,0.1,0,0.619902287,0.71926897,0.403330737,0.56075092,0.002051653,0,0,1,0,0,0,0,341.7,,4818.059536,0,1
0.55,0.9,0.1,0.6,0,0.449702413,0.735049561,0.224002885,0.304745281,0.003951896,0,0,0.45,0,0.55,0,0,322.6666667,,8709.249703,0,0.45
0.55,0.85,0.1,0.5,0,0.453665612,0.750872595,0.244133625,0.325133221,0.003673376,0,0,0.6,0,0.4,0,0,326.3333333,,8736.44532,0,0.6
0.6,1,0.05,0.2,0,0.6904578,0.727630466,0.456020695,0.626720178,0.001192304,0,0,1,0,0,0,0,342.7,,3158.874058,0,1
0.65,1,0.05,0.3,0,0.732838863,0.712333638,0.453639083,0.636835127,0.001710969,0,0,1,0,0,0,0,342.45,,2491.921846,0,1
0.55,0.9,0.1,0.5,0,0.4884072,0.715515425,0.257290225,0.359587251,0.004409118,0,0,0.95,0,0.05,0,0,335.5263158,,7735.060808,0,0.95
